"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv"
132,2408.72456610348,2408.72456610348,7326.38011128499,2105.34258350194,2104.27682430945,2191.54588407683,2181.43943723848,946.61536917737,946.705701045555
133,122.225379644546,122.225379644546,644.122827467412,307.163280251692,310.663007073345,226.17060161006,234.504366367657,123.844965245437,120.458091415721
134,326.097412115357,326.097412115357,348.142538565771,340.162771001719,344.347449373409,281.432002536825,309.592590386432,321.681775505334,323.183958390072
135,7.53130981972031,7.53130981972031,784.744467747184,312.54343759615,311.825807213484,215.530795862882,218.692708928208,7.60218891281609,7.77940170963481
136,157.722406324227,157.722406324227,377.371406909238,381.987499912101,379.533234371726,294.94629035714,293.857778642776,159.337692915918,157.859990312104
137,3363.78281045466,3363.78281045466,6027.85770555754,3132.08349183989,3143.05014172922,3187.23736191531,3240.75545302481,2861.67365094218,2918.17207504816
138,473.621188463636,473.621188463636,843.675436995424,493.488530224681,492.909724194842,461.940885394667,467.151984658148,448.846281450484,449.928203537563
139,1262.01464893128,1262.01464893128,3107.96711960636,1367.88839626594,1359.99545667607,1338.61255225378,1302.83273123544,1514.47410816655,1471.74751855285
140,2157.71604534368,2157.71604534368,2455.11904243563,1675.49799184852,1688.79398991798,1832.07319266312,1886.37109557644,2138.42570604128,2140.83585776198
141,702.557843118374,702.557843118374,1521.09888766827,791.819017930401,788.891151505449,755.960902966016,747.753910691251,816.998291155672,812.499539479819
142,1599.55356303271,1599.55356303271,2455.12416834008,1807.10925549825,1791.6715024616,1797.29999677053,1711.11120986453,1684.53212203296,1665.15802504351
143,36.2117853685778,36.2117853685778,264.74388857682,164.406379628136,166.69570483152,95.3065807692602,108.006740574004,35.0278955162439,35.1664459497126
144,49.3439648499733,49.3439648499733,207.059663996804,167.258617683606,170.978043323372,92.9017786620683,120.070378766832,43.1006352123186,43.1574637965273
145,9.51439564880236,9.51439564880236,334.030025291508,154.989185228528,160.103271052716,80.1127878924186,106.779881672605,9.45233029819522,9.48976017811917
146,60.9751894655262,60.9751894655262,162.533659153299,170.386362433305,175.011609763174,99.4164827274154,129.320466409041,58.4165492137255,58.3018982090885
147,54.2328207122494,54.2328207122494,243.029642415484,155.062078995723,161.435277864412,70.2914741899539,111.618273858902,58.4551585918915,58.5887035480687
148,24.4064282388037,24.4064282388037,283.33602929882,158.550314936247,162.322315926937,79.8847335150833,107.644023328541,23.1351128691001,23.2846062694378
149,88.4586938674512,88.4586938674512,240.436625067447,401.00773464156,416.000366246014,175.336021442104,188.00229836101,89.2853181263124,89.1267031362254
150,474.51550055456,474.51550055456,1167.91849471021,522.17711254005,528.423600374433,412.675091335572,407.590717554702,362.631847612803,361.367033654015
151,236.344427499076,236.344427499076,323.142983997899,409.911145638443,425.944470117456,231.092016800642,250.985435257067,219.937448514282,219.953213772174
152,391.199525743318,391.199525743318,599.151255270796,685.637004459817,683.12088634368,556.232076579927,548.065626041202,402.203932135448,401.166436651487
153,147.123122997796,147.123122997796,664.621546996246,597.747804460083,599.51016627647,443.492835533999,441.74437738901,147.922735222404,147.42943029959
154,2058.3569594536,2058.3569594536,5678.71832506277,1760.29093181253,1760.56827321258,1835.53997065786,1824.138943211,1741.36909630832,1715.41425468296
155,45.4127240277388,45.4127240277388,889.522387387476,580.914630807493,583.038110108564,408.401133109225,416.962654229419,46.0007166899245,46.218576097794
156,2353.78461012676,2353.78461012676,6585.53631526865,2097.98716005017,2094.59285843638,2166.37057695046,2155.38532241814,1953.09932672559,1940.89192824014
157,337.9383125528,337.9383125528,501.970575163757,635.273009493049,637.046769691411,509.078741501163,521.973063355821,339.651320723229,340.108880714256
158,494.89479812405,494.89479812405,587.689935010635,1340.03245045083,1334.88637787853,1028.35262067702,1020.20386146816,490.36716625172,488.818702314376
159,213.456323373115,213.456323373115,172.968320315485,1308.9539170846,1305.20105351602,983.792041753745,969.956674453069,207.919960806375,204.409640495941
160,3944.88522511074,3944.88522511074,11448.4136993497,2897.24184538455,2893.64248090279,3221.62232541419,3210.87538698759,1708.73385650489,2299.20446399045
161,7.37609440729141,7.37609440729141,217.90508749767,466.136297432149,472.326675039193,258.795962392893,280.551563093219,7.15499953991663,7.15991126936461
162,9.3331544776464,9.3331544776464,210.092948129203,464.662377747276,470.295410832602,257.800317428686,279.823464839007,8.55623160843257,8.50900315089921
163,8.63335343999166,8.63335343999166,211.507489420756,467.846660766271,474.375018342277,259.441365403459,281.194113659686,8.62150339933677,8.5665374627743
164,138.632539516497,138.632539516497,13.8351726991075,288.540985904966,293.111182523416,210.804549574238,225.01085784771,136.121457905118,135.98115281422
165,65.2165394378906,65.2165394378906,361.963545713908,299.820396617791,312.089347689535,208.037352080043,236.465503390723,66.45417465157,66.4516311484098
166,229.568626638549,229.568626638549,275.536212695815,351.563460004117,363.275086799063,281.283291863164,300.591860139079,229.131713283984,229.234361050864
167,286.668368182864,286.668368182864,338.562859758676,369.403175862761,377.726040579664,320.60001783419,328.257024315259,285.772324445923,286.107136169365
168,326.440093132871,326.440093132871,579.252697275483,425.224132282342,441.03034257016,348.591131800193,391.04120914497,321.628737257241,319.459499076374
169,1532.79880067901,1532.79880067901,3848.61126308827,1342.05493143489,1332.8770344056,1412.13362912202,1386.6553199488,1102.73223685899,1030.89505991124
170,79.522579019972,79.522579019972,250.970210101892,171.268338423418,176.9621938547,125.838186474263,145.71908091576,78.9287557811112,78.9263457654832
171,191.116196969699,191.116196969699,70.4329936021833,222.655882183929,226.98262348694,193.218700952761,210.262492323938,189.835126532979,189.612010604066
172,191.77879159845,191.77879159845,477.856455641506,209.416492750623,221.062789446037,166.716666636947,205.451831336003,192.275614773293,192.630553420237
173,259.089216700532,259.089216700532,251.857408980414,252.956008304758,248.549190218621,249.042426001445,232.818122571835,247.654296118039,245.752691612401
174,134.24207037735,134.24207037735,216.975677676577,176.798169636303,180.230675428664,157.055228009914,157.937357690676,138.719209583049,139.170275589104
175,151.418634966823,151.418634966823,81.3169498919372,179.283744241177,183.542141167451,157.846277220226,166.268936791508,149.365791183147,149.271073354855
176,692.505243787362,692.505243787362,1568.43904398079,630.245890809077,635.655143483915,638.499101109707,659.194064841078,630.361955078392,630.16228327066
177,487.922334684468,487.922334684468,980.315783356198,471.706470486513,468.065434398105,476.714725863101,464.815316843468,528.932169432628,520.352979430108
178,440.043457631646,440.043457631646,926.461885244423,433.305012089868,438.642439245269,412.182985509625,435.845358394839,434.387512828931,440.14369008901
179,359.927310377608,359.927310377608,665.475072179777,367.326442564664,372.494222579053,348.370125019374,367.653827323458,351.310442573468,351.350961783207
180,1848.02440237067,1848.02440237067,1688.69164183989,1229.60195021531,1243.4228817812,1367.5544114388,1400.13521503274,1847.14558030611,1846.72753162902
181,831.786324503048,831.786324503048,1921.13886952245,789.393787460048,781.902117048295,813.817775920823,791.764906010552,797.813743498548,794.152808917282
182,141.818749000509,141.818749000509,118.908260256212,256.85525325596,260.224538639269,212.629627110093,238.90900202864,145.625888559684,146.382187100586
183,155.504000735291,155.504000735291,159.20549475902,229.614993621346,234.150119659166,195.266837290507,214.856996268967,175.263816347578,175.222514123208
184,661.502774718163,661.502774718163,1783.34797314481,607.845172116447,604.52601902131,619.085502757397,592.568133522252,629.684003193368,608.174266943273
185,5.11527083827913,5.11527083827913,226.238750129926,331.195406272262,375.241418460166,62.7277357345487,119.120872350295,5.15176186291018,5.1713392348866
186,1.90872839929492,1.90872839929492,233.061565117242,327.37541370792,371.448646202216,62.0264945620311,116.29604866616,1.90512507293613,1.93664653322935
187,188.966127579857,188.966127579857,285.413172509969,192.347189874429,202.939824547023,176.652733849334,194.396362296068,241.208512275363,240.831596052241
188,583.859363987661,583.859363987661,974.826212394238,566.006043702133,546.137501780805,638.168151089972,570.449978358157,676.980310482673,673.006332718668
189,7094.37691564844,7094.37691564844,7262.6693375655,7078.83133612812,7079.1882382513,7042.56039021338,7050.33002368625,7027.84235291303,7027.83941944371
190,86.2755025761521,86.2755025761521,7.39265398538361,117.899993430634,133.291855241929,83.9737106648602,119.64362213125,78.838542211883,78.8478465703518
191,54.4991669712007,54.4991669712007,144.714087641282,99.4263259988085,114.467937879036,81.5521125709267,106.321295029337,58.3212623327702,58.19750909483
192,37.20614835895,37.20614835895,192.671124757272,108.641864703952,128.701198455547,49.4900074850911,107.025943669417,36.1265875639272,36.0615394306955
193,45.3923500780824,45.3923500780824,125.262004217682,102.772602382397,119.408269504689,63.4893571293108,105.301043089733,45.15569422392,44.8908859899907
194,177.833317962744,177.833317962744,345.826432828453,177.210777537136,173.713967976438,209.615999597152,178.46269265121,207.364275616798,206.646073313723
195,3.74400446910705,3.74400446910705,177.320499074541,182.146118804016,214.68752399774,30.7427737102772,103.739208118332,3.79259007853734,3.79113291644934
196,17.9457778679495,17.9457778679495,129.135853676081,186.791399670194,219.384336609569,37.7804467020377,105.999205009633,17.9056846162002,17.9069748189792
197,60.3873651569407,60.3873651569407,23.6026841068003,173.722761487039,206.477491455133,53.3538699375432,105.765307400084,61.8181531068232,61.8573449523776
198,66.2956469058702,66.2956469058702,134.434926937316,226.337816362591,255.19020448175,82.1770984808563,138.166014756056,54.7830862962058,55.0031379863203
199,25.6405138789926,25.6405138789926,117.023990306166,194.989065451592,228.594204973579,44.4060320887262,113.929104086428,24.9441245699581,25.010339321707
1,11233.8215116237,13166.2646127539,110881.926710071,9328.73032077318,11233.8215116237,9744.07964453023,11233.8215116237,9541.41413985049,11233.8215116237
2,8584.98150194136,8451.18586131414,41198.122956765,5220.47382915668,5078.70284320314,5192.15865333907,4701.28812895331,4883.41066029683,8117.82781157757
3,4776.58229047161,4250.26019070141,23158.8188134626,2810.74065823343,2923.38238648528,2481.45384838484,2518.29423439237,2549.00802191705,2462.60879281256
4,1251.55648155959,3551.07422767007,5880.44889934478,2309.89480581045,2893.82509481717,1200.84396486109,3222.13374534589,764.660033781135,764.483139780355
5,8842.36025633459,4233.82861013631,19713.2124170032,5088.99548250917,4911.59457477978,3402.29674772607,3211.74516482295,3159.57182322237,2901.87566093399
6,3978.54772756021,4546.61668001403,16549.9354632357,2671.47828402409,2951.60601686654,2330.77889705028,2231.24912209348,2430.96947598058,2332.50388388781
7,2656.29077026547,2426.38164779731,4778.89890376661,3477.78042434432,4017.79462928753,1707.63006528836,2927.00763077305,1481.80977868288,1577.30538904552
8,4638.3427849362,5058.18777398742,14303.6474415206,3800.33861931691,3723.70204190629,3058.20599008223,2851.84619265584,2951.48287397816,2958.27433059699
9,7131.68340666152,6180.40354137795,22281.7179989744,3997.12055648789,3978.11132619741,4183.17925198488,4128.02115039978,3569.93798062999,6805.54007486337
10,1534.21993904877,1496.98780561459,4203.32843441928,1927.32429044869,1906.3708919408,1228.03621703277,1300.12892656749,1053.03729467956,999.61550449195
11,3064.14195754911,4023.28238998428,8043.73555686999,2153.58108761123,2107.57007527839,2654.79008696638,2295.56461163628,2746.7960522584,2453.81026458218
12,2478.56061159123,2323.96964060312,8980.99319513407,1695.40562237202,1706.80749374644,1415.27134263385,1370.01661899127,1382.44125372146,1358.90903713869
13,2055.76584969503,2400.08593274117,7009.39522504673,1575.28123912992,1685.81623063814,1423.60447452578,1563.79332697667,1408.27342739466,1542.60330364471
14,1202.84762885608,1104.0027058457,1697.53197912754,1021.61027675998,1149.94585977936,698.075874486695,1385.50265679238,754.303853298936,733.568875784244
15,726.549365066095,1064.5872436221,1481.76161392412,660.182591362847,771.855497102615,580.773712573305,799.753445658045,678.12279845773,639.976801054467
16,2002.64199268702,3363.44581810496,3940.65338942549,2294.66224558398,2354.77815958035,1961.6727049153,2270.28259867408,1933.65287275574,1947.11390078201
17,2647.01557456799,2072.06747974281,7433.27786096892,3299.9920957832,3142.937645005,2998.50008093555,2536.22460437836,2345.03458404331,2255.99971950742
18,504.79771037449,577.306251200727,1392.07955625893,1217.49738561669,1219.42875339671,512.124464331904,438.992980303573,383.479373811534,384.024393921389
19,2970.08025686858,3857.6796284407,11435.4423357804,1714.76604962373,1735.32910646317,1662.63404773508,1685.85326494457,1754.97299782997,1783.51398815261
20,4058.77814156747,3881.05346250681,10779.3604572213,1973.11829606277,1988.59671039897,2001.50179726136,1907.88782161516,1799.49384221231,2060.08586759284
21,1434.27881060851,1626.49767068569,3895.88055143865,1179.51583829664,1241.18259191855,1110.35170217112,1039.45602352402,1106.04666154932,1049.56554128351
22,637.433559100378,850.85106852289,1729.82938347888,1164.59942356556,1268.21667065991,597.969253884192,873.142390012795,449.866769074352,441.251775592103
23,1338.7297905058,1237.90158931705,4276.31685742391,1161.03268080092,1357.49618939051,705.014906917587,1159.94645820409,684.140242867918,733.607236271293
24,935.550732310895,2077.7244987726,2333.46110640547,1971.556338495,2070.05423807072,1777.76126799638,1798.22775892421,1609.91985727815,1620.76852243009
25,66.3133236676147,132.933942607542,534.883777089327,971.442487889338,1135.83367208209,200.38851346043,525.361636153622,58.8522612544508,59.1962324236912
26,4880.79805890295,5058.67854698415,16901.1340609308,3613.54310929791,3575.76991853062,2985.2108205221,2842.52365996133,2956.0877700759,2961.87483618552
27,13.5693160377545,15.0430273188608,2570.68347155587,1972.33156774476,1999.18918406337,849.401168633424,998.800237464223,10.0192469767936,9.99483833285189
28,6623.81757133785,6180.40354137795,22281.7179989744,3997.12055648789,3978.11132619741,4183.17925198488,4128.02115039978,3569.93798062999,6805.54007486337
29,1348.49487958674,1496.98780561459,4203.32843441928,1927.32429044869,1906.3708919408,1228.03621703277,1300.12892656749,1053.03729467956,999.61550449195
30,2716.98865187547,3943.76786531811,9557.99605412329,2135.55816119291,2083.92757290428,2752.52137277706,2524.18602824007,2695.87129807565,2404.21994482693
31,260.485084849998,269.862004035251,1609.90656709826,1141.16893593993,1186.88812434904,603.918091331935,836.847492239479,177.13962203196,176.745886393259
32,2904.24530946216,2323.96964060312,8980.99319513407,1695.40562237202,1706.80749374644,1415.27134263385,1370.01661899127,1382.44125372146,1358.90903713869
33,2110.93106762238,2400.08593274117,7009.39522504673,1575.28123912992,1685.81623063814,1423.60447452578,1563.79332697667,1408.27342739466,1542.60330364471
34,1310.99113172364,1100.58232297032,3094.63392236608,892.038723923834,881.869157561714,687.317520393046,898.444190796072,766.307908483674,745.570416709901
35,28.1946244211138,17.48241344675,1476.14015038497,532.953732757163,622.753505235373,225.570072502643,618.700712593872,18.0247675809035,17.8092987863815
36,685.044038644566,1064.5872436221,1481.76161392412,660.182591362847,771.855497102615,580.773712573305,799.753445658045,678.12279845773,639.976801054467
37,2058.07465922941,3363.44581810496,3940.65338942549,2294.66224558398,2354.77815958035,1961.6727049153,2270.28259867408,1933.65287275574,1947.11390078201
38,3181.1166750742,2102.519547104,8538.58479493333,3202.49268072988,3107.48603938817,2851.20423177936,2489.46068313989,2492.60510542641,2395.22582183268
39,178.983401034055,117.126584023123,1401.12353884804,1015.72600072558,1020.73014282726,510.407025214865,620.713741362958,139.881217019807,140.447611966327
40,537.492941601714,577.306251200727,1392.07955625893,1217.49738561669,1219.42875339671,512.124464331904,438.992980303573,383.479373811534,384.024393921389
41,2743.38426338714,3857.6796284407,11435.4423357804,1714.76604962373,1735.32910646317,1662.63404773508,1685.85326494457,1754.97299782997,1783.51398815261
42,3221.75484232044,3881.32282072375,11279.6382376739,1828.38623058553,1813.07639560239,2200.67926267119,2134.13959053831,1798.71530988322,2060.119574276
43,23.7729103929951,13.5297953797966,511.788750848447,1452.29664796233,1465.63348392608,813.439641481945,837.639637195583,11.2848649191945,11.3876351130707
44,1511.64840398568,1626.49767068569,3895.88055143865,1179.51583829664,1241.18259191855,1110.35170217112,1039.45602352402,1106.04666154932,1049.56554128351
45,714.875509383515,850.85106852289,1729.82938347888,1164.59942356556,1268.21667065991,597.969253884192,873.142390012795,449.866769074352,441.251775592103
46,1198.81367585729,1238.76029234809,4775.01826016348,892.60298248501,955.316377225591,692.566534478125,1014.37486765067,684.434540481366,734.194265781854
47,3.5190060516652,3.99785068798954,481.551516315616,595.913028165103,696.09276022771,101.574123930197,211.111415994876,3.21961242846828,3.23210725474405
48,966.720773344612,2077.7244987726,2333.46110640547,1971.556338495,2070.05423807072,1777.76126799638,1798.22775892421,1609.91985727815,1620.76852243009
49,80.5395783976718,132.933942607542,534.883777089327,971.442487889338,1135.83367208209,200.38851346043,525.361636153622,58.8522612544508,59.1962324236912
50,4088.36080404458,4088.36080404458,13132.5105841907,3609.527782998,3609.18581309674,3762.05789551138,3754.86956107088,2895.52279053312,3094.76292865674
51,1413.52074418212,1413.52074418212,3595.45318896369,1415.49065900323,1415.38820320947,1376.28550068282,1381.85890580136,1403.58944806022,1403.88912518003
52,306.789658052513,306.789658052513,121.300025323958,727.459151315858,725.274910462054,536.946747053714,538.875900530234,299.252031954827,298.622368759852
53,583.49845745859,583.49845745859,887.939035377011,739.344450347437,734.303732253514,603.434770555419,586.041606423539,583.174166086931,583.922673217315
54,599.993412702987,599.993412702987,855.946315071301,863.791653778191,861.893411621177,724.589490933254,724.460936577288,597.207353402742,592.545091341341
55,331.523779227711,331.523779227711,635.897791938257,723.307669772089,720.371842318357,539.518458505887,532.489010871368,325.84788059615,324.683844485291
56,330.655288903993,330.655288903993,448.118359575681,744.636790472133,742.897139799123,557.386860265865,563.526356720019,339.437573374775,341.058828560855
57,366.205318106125,366.205318106125,67.3472809738994,667.785247616486,667.297057293023,492.778463087052,506.197089366216,363.44246079799,363.428695317626
58,435.32198524331,435.32198524331,333.43933027021,728.054819629419,726.11824565944,585.06351968053,580.265474139797,436.511840861866,436.299987559929
59,1.91653027400123,1.91653027400123,437.922068248673,328.108389984085,332.510825843434,141.415516497108,166.383087022614,1.98552989951845,1.97962490910449
60,6.04751729458185,6.04751729458185,425.821206673056,328.33131436599,332.593833436572,141.251778342204,166.033419940259,6.55356278878182,6.61334048602826
61,20.7938724523823,20.7938724523823,430.253555641074,329.908364355464,334.560558329015,142.468506059686,169.461333184291,20.2589509863578,20.2699117310251
62,1.73936699574211,1.73936699574211,439.029039215548,328.007308067251,332.384030149039,141.439516123676,166.565142034629,1.80120496026292,1.77061741683891
63,11.600697568134,11.600697568134,403.329863471628,329.638902031428,334.174339371014,142.576660874123,165.17352473563,9.6127520735067,9.67411556338116
64,2.41261408748728,2.41261408748728,434.717904356588,328.586735848005,333.083143419075,141.691004559974,166.980849882179,2.404298332865,2.40166723918789
65,209.432915828608,209.432915828608,310.63198687229,2025.044601684,2029.85487698092,1630.06804326483,1636.79275798695,210.167196341967,210.270170150284
66,6146.78507515773,6146.78507515773,21257.5085232506,4699.29160802281,4700.26015106724,4974.17659260695,4970.98189886659,3638.66898481029,6812.4391873602
67,216.290452648679,216.290452648679,338.863189507003,2059.07251750668,2065.61940587119,1626.22670385455,1639.70311578963,216.132355110579,216.073402677471
68,1085.04674311622,1085.04674311622,2435.11498720813,1000.65026280238,997.842712573327,1019.88977172434,1007.30276718479,880.210914488102,851.831690916593
69,167.067727004859,167.067727004859,393.7560106791,265.459593424889,263.725487536904,204.414657406717,205.682265055937,168.503049635228,164.116731623181
70,274.787584059652,274.787584059652,49.7031532201971,358.569926531762,355.042302520261,310.41681180068,311.318314450885,276.643541569056,275.690552778118
71,244.44310698609,244.44310698609,457.775128645851,292.004579266158,286.142566706503,250.623073460342,221.991695369466,243.727758219314,242.218473422703
72,332.524282907978,332.524282907978,225.721087296318,405.953894313753,409.535929687204,345.299199105252,358.940042487757,327.048494793179,328.212934651846
73,833.956473730532,833.956473730532,1446.40112500888,743.307862720247,735.438967751823,777.414855325899,741.999169268188,783.229646145145,791.438875218714
74,724.572287380231,724.572287380231,1383.27246575766,705.200749095837,711.463780042333,691.403794168492,719.660096884452,702.199161286749,725.180838738639
75,137.152874297711,137.152874297711,698.810363066394,306.65898588446,311.689142360221,214.291705491928,248.484523737008,137.43970071841,137.205781225893
76,202.297546335368,202.297546335368,175.357090562154,341.048386329297,340.578637248926,257.066170251409,263.034614294063,202.816818525521,202.749073857728
77,393.023967333801,393.023967333801,437.049940525881,420.668025749152,418.886822895157,391.938225478821,380.985518073596,396.259133616429,393.547968341194
78,21.7617031468741,21.7617031468741,849.150473487328,485.250179954779,493.588775887287,314.38602156168,343.239811035557,21.918654758551,21.9787410382944
79,2186.13606650739,2186.13606650739,5443.06300132966,1935.34549336168,1926.46153764023,2024.36512523189,1997.17109118933,1702.39467612351,1647.63572183618
80,2.53175105831815,2.53175105831815,886.218177067376,478.503514931164,486.969629810082,310.016367228508,338.743545534844,2.52273867018508,2.48992459204374
81,1059.88839625334,1059.88839625334,2412.99198499867,878.620896495845,875.048375931574,915.340037641098,900.711326743555,937.030626689441,922.516878299224
82,1857.38386910365,1857.38386910365,3908.09127047046,1602.01558789667,1597.80643938211,1698.0228841582,1687.36493083462,1588.35914056454,1572.45129175236
83,89.9172324212943,89.9172324212943,590.280834934971,492.911612973125,500.079431485927,332.579664156423,353.552935675357,90.5000251802405,90.5961546940248
84,25.6787852610449,25.6787852610449,323.920662464988,175.733521727548,179.969627775409,93.968792662464,119.482988794644,25.5045853835842,25.5257532620678
85,8.26173702592851,8.26173702592851,385.344197628831,174.383439909599,178.917088220408,88.8765144460751,120.236891857796,8.22763569064102,8.20404983824285
86,15.5297559313139,15.5297559313139,357.256110445728,174.683891140081,180.021747045375,90.2035143244905,120.191870226686,15.1012510649238,14.9623426924411
87,20.9176643702834,20.9176643702834,335.438805589351,173.504620682797,178.087759489361,88.4946597861714,121.378307586803,20.6095321485777,20.6114018287048
88,16.5802780012748,16.5802780012748,344.946896350717,171.153512663374,176.624938734755,90.5302203825524,118.101030721085,16.9546960330083,17.0261104944433
89,254.78438198278,254.78438198278,361.682174804471,290.734201142064,292.5136852143,261.55855030569,272.949854799073,180.120938038545,180.401726825817
90,48.4311031703451,48.4311031703451,250.687531203731,178.024934070631,183.261706358032,100.318671163798,129.588656230559,47.0941318651127,47.563948850744
91,374.664658162314,374.664658162314,441.934076268201,532.733201077246,539.820186426387,454.433698417107,470.825172600206,373.494842614928,374.813873739271
92,1361.61473398378,1361.61473398378,3257.6268231992,1284.66449769272,1276.33715201614,1299.66796847492,1287.24545139612,1296.84228925485,1276.07266359464
93,440.261181202939,440.261181202939,386.019562258234,593.312969145293,595.056688354576,500.030105199168,500.721812955075,432.453310236906,430.909877153684
94,212.855995449434,212.855995449434,405.727400362911,537.220246775437,538.096464177296,412.449291762066,409.554091694494,216.252601367983,217.464787523627
95,682.309183559097,682.309183559097,1215.53980521386,785.119413752252,789.937511834695,722.710656645761,738.465478227048,676.75969813602,677.116664571404
96,1684.53230520651,1684.53230520651,4492.17719735644,1408.83121858344,1408.20825166398,1469.21296800959,1472.03599134593,1429.61333237965,1415.42827876552
97,956.092986160032,956.092986160032,2121.34296368738,892.684354250684,890.971963048187,854.550883264144,847.928265945701,858.494925711004,859.7396374161
98,662.475298920544,662.475298920544,1241.08340222663,713.746747040584,701.969412895398,697.646983110849,674.092467413239,671.008639339552,663.947954703543
99,678.465570217412,678.465570217412,904.129368097338,683.909209275066,698.423013160892,635.230370622318,663.620290029117,668.706803517426,668.780869454244
100,2161.9038142186,2161.9038142186,3872.14846830534,1991.26623289532,2021.55411569339,1953.05948652083,2000.55420316727,1654.30810224923,1746.20401533484
101,141.137424154418,141.137424154418,424.280753649478,263.284442615557,256.972917282909,226.52465125413,198.722325599792,143.320147879491,139.533411240515
102,369.383798545987,369.383798545987,721.440692668053,392.443736072873,389.392892860232,382.217885243737,372.592540557121,450.477775885054,443.996587648115
103,97.2948945699378,97.2948945699378,350.030393823844,137.713304933909,141.266337688773,91.2947498240266,133.253661183593,92.049869430203,91.7313822316391
104,126.271805722559,126.271805722559,150.970027678169,164.273199039549,168.353145483899,130.215295556649,164.31374319876,117.347193376156,116.894580246614
105,192.779380132854,192.779380132854,231.643903386253,158.764547451601,166.574781168411,131.186981628862,179.924173385996,165.126302858266,167.259929222002
106,202.896897710707,202.896897710707,188.184536478817,178.861409882724,186.639861856414,159.723288637904,201.608678832295,199.207664236701,199.020712522377
107,208.117447248409,208.117447248409,243.148440978906,234.862332204947,234.165243898473,214.041162100138,216.093137894917,208.427157397774,207.62307580966
108,164.637419145696,164.637419145696,167.370186295329,221.970188445545,220.556048445277,196.644126590309,202.446810502158,174.053438153008,173.537718357932
109,1029.6585440509,1029.6585440509,3031.29881115016,951.741349613404,951.191747650169,974.609834102257,973.724893721357,901.499857648824,900.952413758869
110,4.10765203201308,4.10765203201308,209.495320019833,75.3736852748171,88.2473742947692,31.5568129530612,87.4364202530332,4.05338481407947,4.05427594098228
111,5.48154651865227,5.48154651865227,207.423355056774,76.7912690216382,89.6640944985281,32.9108700070572,89.6436329600278,5.31269153409899,5.23421024725785
112,2.84421425237374,2.84421425237374,215.697486783465,76.0562051711071,88.7646244907743,32.4671170842727,88.2841304631708,2.79801230918708,2.79234293303203
113,4.43454819335285,4.43454819335285,209.264753957353,76.5612362312364,89.4863014220557,32.7415662132983,89.4118797147312,4.33304460066279,4.30667310388046
114,3.23590102968982,3.23590102968982,213.885722085548,75.955986479582,88.5451393171144,32.1457988191825,87.921095782656,3.41271830770792,3.41270800849188
115,4.87599984358225,4.87599984358225,207.779771167786,76.2836903966419,89.1514360045002,32.6475366322438,88.3458288256224,4.97100867891636,4.96723550592255
116,3.58722263120304,3.58722263120304,212.269813218791,76.7271523003734,89.2193489806741,32.8409194330982,88.6049335823324,3.64275725897731,3.63788589872697
117,216.968547634923,216.968547634923,268.77302347488,180.131888630697,184.872240677019,181.786446359986,185.405256978495,192.639591366302,191.64902674134
118,55.9734727726803,55.9734727726803,187.35716122844,119.964962109387,133.971462203779,75.7439202355891,114.195384922798,55.1279101566624,54.7647924021264
119,91.2444332351744,91.2444332351744,67.1457807392206,143.11988001343,155.162229294703,109.583471197035,150.585736785304,90.4649225299943,90.4544669983507
120,35.8903399739354,35.8903399739354,259.086754505076,144.723566886632,158.329733776578,92.1811489857536,137.348989393025,36.4230218081216,36.5526310152324
121,70.2987658687695,70.2987658687695,100.752556852507,136.390166162119,149.892014204665,90.9687651887587,126.411462648945,69.2804563031959,69.4736142751403
122,82.6852666746062,82.6852666746062,147.530857416731,120.15294523609,132.09427014137,84.2408586262621,119.475355713711,80.1423506167058,79.7806811580207
123,240.716028155783,240.716028155783,265.121072132002,206.084547004966,203.473232411034,211.176762339787,200.507122516248,223.898070232943,223.586664334449
124,329.908960117804,329.908960117804,492.09299347092,253.024831690688,250.820184579325,280.714937336113,260.591851885081,282.698056286639,271.714492886939
125,486.422970072665,486.422970072665,1292.92317388117,418.374766480164,419.741514075478,432.891133499835,434.369897365894,349.043644205296,350.009024962368
126,187.311141489836,187.311141489836,322.995160175743,375.970036674415,376.934548631731,295.288212151606,302.563849009353,302.79266313746,302.066521533872
127,332.847964733037,332.847964733037,470.768218371464,461.512182378978,472.945397078611,380.413674310339,418.069267696786,437.134268545168,437.003237805577
128,2035.21676659458,2035.21676659458,2046.68515665559,1449.30507279941,1468.40549669274,1537.89175116234,1584.75961447213,2033.90332001217,2033.78958124472
129,94.3803450729598,94.3803450729598,649.159095519158,361.735406717406,364.522917858806,267.483524132121,276.287063573704,94.7085122826155,94.8054019113458
130,263.288546263185,263.288546263185,911.139979318691,382.914042170841,390.187461936588,281.675734801045,308.648957185093,262.713735383721,262.600302353143
131,169.645068095419,169.645068095419,846.377510103332,372.274963170686,379.453087036983,272.062217891145,296.745624249121,169.625430983708,171.111506434793
132,2921.4802539339,2921.4802539339,7493.72562917509,2582.30242734504,2588.06843828307,2669.79176304321,2684.33088241295,1191.804381771,1193.20556181606
133,133.873298829385,133.873298829385,664.09345835221,360.391856465396,360.910868403795,274.489887744185,274.99338065516,134.194540601941,131.392245191131
