"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
105,65.0015784741036,65.0015784741036,82.0988528612949,135.029598991702,135.048514163198,106.427765004313,120.418845626963,78.2181191306651,77.3510532056459,4241.21390117269
106,73.3525189003416,73.3525189003416,42.2001244409936,125.067320780346,128.137667672486,98.7308458272129,125.946433079794,73.8146099628866,73.8102638636836,4239.8150837493
107,204.648116996212,204.648116996212,124.541165888744,225.298929517067,226.235436453561,214.320891756639,225.422682015922,210.953703095356,210.711289242902,4235.4868485662
108,205.549300282173,205.549300282173,175.186453829026,224.120508864044,222.01531413707,213.75446105625,210.992182998941,212.941532979001,211.231768537239,4227.6763107759
109,609.224127838931,609.224127838931,508.994417325332,550.783388950208,552.488970931772,567.567004382682,575.21967483863,496.680194674179,496.521046937496,4310.99559405878
110,4.38842451613727,4.38842451613727,49.0627643206232,74.9888921665182,86.9044952063142,29.2232852104684,92.0548598187633,4.32970509960917,4.34520920546942,4291.48813260849
111,4.35938528906815,4.35938528906815,48.9290128575923,75.5714032321517,87.2527146013421,29.6338134731228,92.9127295656729,4.3769519017689,4.38323352351074,4291.68673338076
112,2.52382119726361,2.52382119726361,51.17494989483,75.5448216421993,87.3440320359167,28.7556529938969,92.8949757320725,2.55117985047062,2.54819343437724,4291.69028639781
113,3.92287525907539,3.92287525907539,49.3654141966519,75.5885140474307,87.3988511472485,29.194191240734,92.5561395749408,3.88805002064461,3.89715736165772,4291.63288391087
114,4.61394836796203,4.61394836796203,50.8569024092656,76.4155063424241,88.7193927145071,29.4703803738118,93.8805664532299,4.58574397642468,4.58577700382833,4291.80079848745
115,4.96200361969143,4.96200361969143,48.5393830368044,74.9089684591262,86.9594810055591,28.3339441060763,92.2817888997209,4.76895375382478,4.77178062756705,4291.59655663568
116,4.16308277829652,4.16308277829652,50.2373954177276,75.9002469461063,87.8972025878911,29.2122241118743,93.4375089047991,4.17860800455584,4.17192955651321,4291.79524807769
