"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","EnergyScore_Optcv"
96,143.642210263686,143.642210263686,226.264585086161,129.841302707619,127.704301607492,139.006740074556,134.050614640597,174.055945298695
97,158.342696718887,158.342696718887,229.391947825557,140.563696433088,138.510989494819,151.203529701629,147.138554701075,139.461222029927
98,243.822599632759,243.822599632759,363.481568526937,220.076415101805,212.160395444027,270.102028107217,260.017870693075,113.094095423837
99,254.23132719683,254.23132719683,297.003150601226,177.501228088987,169.171839032444,261.052907548355,239.166433977048,318.39889743937
100,73.7219548485966,73.7219548485966,142.564537989453,74.4012541995578,78.7600558690951,78.4136504941342,73.8860927735282,118.165865889608
101,24.7029175818004,24.7029175818004,45.9225635339018,35.7300818966988,40.7870981194346,23.3766378184025,27.6698123780733,13.4652466404671
102,15.2831639797493,15.2831639797493,38.1563866238316,33.3647258521785,38.9688452223877,13.8638694176521,24.1363154816567,10.7805279053706
103,64.6006971012445,64.6006971012445,100.974453651377,56.8461077555232,58.0052290996362,70.1986912563608,60.0962771847698,100.809990113792
104,5.06827272037769,5.06827272037769,3.68093282768339,30.6595277967669,36.4749524026081,8.2770399444329,19.5029982932038,18.9656333086464
105,21.1949363525653,21.1949363525653,62.1977274243966,33.5099679949776,37.6893880871973,19.9060243691499,28.6801924118001,9.03421247545787
106,15.8506965561733,15.8506965561733,44.5931422099786,30.5690815385879,35.0000148938151,16.2165471421272,25.5570030717079,25.5614107267026
107,23.4664642673238,23.4664642673238,46.1265908237038,38.0451424684578,41.7155164113074,28.080449901693,32.3602672890626,9.336694846468
108,6.31155826891066,6.31155826891066,9.89739779465604,21.5173243822376,25.0787549994974,8.97361556575287,20.0298609533226,5.11178639068958
109,10.1278476692586,10.1278476692586,20.1350353060392,21.534964593222,25.2131074926377,10.4094085945898,20.7676323748858,29.5417064320322
110,15.5865771410897,15.5865771410897,30.0525668541356,23.3838920720765,26.5039098866646,15.4590519324856,23.0716482652891,49.9942873792142
111,10.2310510078407,10.2310510078407,16.2563614935954,21.5015729624775,25.1958350080612,10.3796065865049,20.7947725807479,3.16202106025075
1,2962.29690493285,4904.36445135761,6176.32536449199,3091.64940284429,2962.29690493285,4381.35960430346,2962.29690493285,2962.29690493285
2,743.346737307452,1157.97361396399,1833.1485503496,755.703653283863,744.333443003225,1071.83519334957,879.670386922535,979.394327393506
